"nF","ipf","total_items","careless_rate","rep","respondent","pattern","corruption","z_rr","z_rr_iter","irv","longstring","d2","person_tot","gt","flag","pred_prob","rate"
30,10,300,0.4,6,279,"clean",0,-0.355884910992401,0.168584181119124,-0.181781234168445,-0.166868575781874,2.01340538886697,-0.174170200193483,FALSE,FALSE,0.005,0.4
30,10,300,0.4,6,280,"clean",0,-0.0193987298185495,0.503835731328491,-0.0842669204923953,-0.166868575781874,1.89375627079889,-0.0187614943740379,FALSE,FALSE,0.045,0.4
30,10,300,0.4,6,281,"clean",0,-1.2391716859282,-2.00019282824198,-0.305239834375883,0.00346367750664276,2.14732984402082,0.293548026406978,FALSE,FALSE,0.01,0.4
30,10,300,0.4,6,282,"clean",0,-0.272728158516398,-0.617505141474582,0.01294073525972,-0.166868575781874,1.72967511279163,-0.458637673702725,FALSE,FALSE,0,0.4
30,10,300,0.4,6,283,"clean",0,-1.9820181626451,-1.21004679048236,-0.526904256619921,-0.110091158019035,1.93515429950407,-1.07758401891566,FALSE,FALSE,0,0.4
30,10,300,0.4,6,285,"clean",0,-0.755105757157257,-0.439710251695272,-0.22995121271016,-0.110091158019035,1.65456413958688,0.22572934038718,FALSE,FALSE,0,0.4
30,10,300,0.4,6,286,"clean",0,-1.36854568125142,-0.725847562969413,-0.130717607738751,-0.053313740256196,1.90340136834194,-0.284412918924654,FALSE,FALSE,0.005,0.4
30,10,300,0.4,6,287,"clean",0,-1.5149790987715,-0.515921058110072,-0.0479696111453589,-0.053313740256196,1.82215674424661,-0.00993181559258703,FALSE,FALSE,0,0.4
30,10,300,0.4,6,288,"clean",0,-2.07156619518665,-1.64138789487645,-0.349835394331673,0.0602410952694816,1.57121386002949,1.2977616459528,FALSE,FALSE,0,0.4
30,10,300,0.4,6,290,"clean",0,-0.908285895353395,-0.0931948271600935,-0.164424516864654,-0.053313740256196,1.84649231963112,0.452596623006468,FALSE,FALSE,0,0.4
30,10,300,0.4,6,291,"clean",0,-0.991208365774617,-0.992472750376412,-0.251552288718886,-0.166868575781874,1.72885588786599,0.464773651730611,FALSE,FALSE,0,0.4
30,10,300,0.4,6,292,"clean",0,-1.0608495677416,-1.41711748620341,-0.131472943986022,-0.053313740256196,1.96019185180576,0.879609317843061,FALSE,FALSE,0,0.4
30,10,300,0.4,6,294,"clean",0,-0.659570039689048,-1.16803093938696,0.191595954470548,-0.053313740256196,1.63609321184742,-0.0602586261613273,FALSE,FALSE,0,0.4
30,10,300,0.4,6,295,"clean",0,-1.02292720680847,-0.80686822611573,-0.0736793490010842,-0.110091158019035,1.5473655672776,0.588652579928689,FALSE,FALSE,0,0.4
30,10,300,0.4,6,296,"clean",0,-2.75623557182614,-1.2130116511168,-0.375444202744434,-0.110091158019035,1.77235728721,-0.160102810317289,FALSE,FALSE,0,0.4
30,10,300,0.4,6,298,"clean",0,-1.56768503782784,-0.796821812578322,-0.177500348139718,-0.053313740256196,2.03859321121158,-0.2550100836079,FALSE,FALSE,0,0.4
30,10,300,0.4,6,301,"clean",0,-1.39381883373889,-0.626170148050931,-0.384968237649889,-0.110091158019035,1.71256409596919,0.528267731618471,FALSE,FALSE,0,0.4
30,10,300,0.4,6,303,"longstring",0.9,0.668880473481758,0.979010704604152,1.27431191872164,0.00346367750664276,1.40544923804363,0.83460422938116,TRUE,TRUE,0.9,0.4
30,10,300,0.4,6,304,"mixed",0.9,0.889643828885647,0.540993245314922,0.401801422304605,-0.053313740256196,1.69547616053107,-1.00067524281255,TRUE,TRUE,0.665,0.4
30,10,300,0.4,6,305,"clean",0,-0.444202196539861,-0.00448217326960391,0.0651292661489957,-0.053313740256196,1.64179529116312,0.120561044850156,FALSE,FALSE,0,0.4
30,10,300,0.4,6,307,"clean",0,-0.212451572278747,-0.49531477754853,-0.250494792131526,-0.110091158019035,1.89078608809658,0.384114568278565,FALSE,FALSE,0,0.4
30,10,300,0.4,6,309,"clean",0,-1.83740561928417,-0.680261152812938,-0.458752834239798,-0.110091158019035,1.77298082115462,-0.402630090189714,FALSE,FALSE,0,0.4
30,10,300,0.4,6,311,"mixed",0.9,0.448492919785086,1.60155911667789,-0.00365488391317619,-0.053313740256196,2.08349965046206,0.271302664764402,TRUE,TRUE,0.91,0.4
30,10,300,0.4,6,312,"clean",0,-1.61451520175416,-0.540516592336281,-0.67870491616153,-0.110091158019035,1.79071870437844,-0.118295922040265,FALSE,FALSE,0,0.4
30,10,300,0.4,6,314,"clean",0,-1.00397398644726,-1.01973590824043,-0.437703877756499,-0.110091158019035,2.05220613899646,0.834735325315702,FALSE,FALSE,0,0.4
30,10,300,0.4,6,316,"clean",0,-1.276363470968,-0.532811654929509,-0.251975235206118,-0.110091158019035,1.91358330463385,0.266107147628788,FALSE,FALSE,0,0.4
30,10,300,0.4,6,318,"clean",0,-1.71725870189591,-2.00720292836618,-0.317916493921644,-0.110091158019035,1.86740866003621,0.504655663216568,FALSE,FALSE,0,0.4
30,10,300,0.4,6,319,"clean",0,-0.388762514901334,-0.68913545858076,-0.238540939629943,-0.110091158019035,1.85229803240707,0.0763512366139691,FALSE,FALSE,0,0.4
30,10,300,0.4,6,320,"clean",0,-0.508078727594583,-1.37697621455989,-0.387820844314104,-0.110091158019035,1.94872407370023,-0.350696871335311,FALSE,FALSE,0,0.4
30,10,300,0.4,6,322,"clean",0,-0.71919559786072,-0.425542057714936,-0.23313403030743,-0.110091158019035,1.96730393844265,0.871704477372016,FALSE,FALSE,0,0.4
30,10,300,0.4,6,325,"clean",0,-0.784151866851109,-0.387116926412752,-0.416471614736133,-0.110091158019035,1.74947482598611,0.106991280354127,FALSE,FALSE,0,0.4
30,10,300,0.4,6,326,"acquiescent",1,1.47195662319125,0.864432665803953,3.68247540253664,0.11701851303232,-0.529853612061285,-0.257186392310686,TRUE,TRUE,1,0.4
30,10,300,0.4,6,327,"clean",0,0.248640210903788,0.0886854311200059,-0.119267783026887,-0.110091158019035,1.907396423091,0.30798154767877,FALSE,FALSE,0,0.4
30,10,300,0.4,6,328,"fatigue",0.9,-0.318856614910755,-0.575264597225475,2.35994957467433,-0.110091158019035,-0.117814116940421,-0.139136156173573,TRUE,TRUE,0.99,0.4
30,10,300,0.4,6,330,"clean",0,-1.55481811949426,-0.780673540958804,-0.426026599388497,0.00346367750664276,1.9664905880202,0.137813024959345,FALSE,FALSE,0,0.4
30,10,300,0.4,6,332,"clean",0,-1.26611002579642,-1.42995049240171,-0.192398768482665,-0.110091158019035,1.87434652215464,-0.279350034263978,FALSE,FALSE,0,0.4
30,10,300,0.4,6,333,"clean",0,-0.479354838250411,0.21569914775522,-0.321854560996808,-0.110091158019035,2.0120088427307,0.777054921173224,FALSE,FALSE,0.005,0.4
30,10,300,0.4,6,334,"clean",0,-0.403707584527844,-0.577011182150938,-0.116023210754152,0.0602410952694816,1.85569053943159,-0.878460095085286,FALSE,FALSE,0,0.4
30,10,300,0.4,6,335,"clean",0,-0.768791047222216,-1.12458983370954,-0.0506687875535573,-0.110091158019035,1.88741694116237,0.217648863030328,FALSE,FALSE,0,0.4
30,10,300,0.4,6,336,"clean",0,-0.20759890215474,-0.56064644652983,-0.115410145663743,-0.110091158019035,2.20605254342143,-0.140535540449899,FALSE,FALSE,0.01,0.4
30,10,300,0.4,6,337,"clean",0,-1.16688068581072,-1.16303275123168,-0.310826763114726,-0.166868575781874,1.78411250015298,-0.325029958331895,FALSE,FALSE,0,0.4
30,10,300,0.4,6,338,"clean",0,0.028713960469873,-0.534167958425767,-0.154303082962075,-0.110091158019035,1.7315635410494,-0.077869247306955,FALSE,FALSE,0,0.4
30,10,300,0.4,6,341,"mixed",0.9,0.991019965363162,1.28022616413154,0.287378972522164,-0.110091158019035,1.45490684507041,-0.94193823357502,TRUE,TRUE,0.81,0.4
30,10,300,0.4,6,342,"pure_straight",1,1.80694504098716,-0.615330390304059,5.7525784138219,16.6960244997813,-1.01632367120188,0.223605132382898,TRUE,TRUE,1,0.4
30,10,300,0.4,6,345,"clean",0,-1.04627848068736,-0.577784133175851,-0.272742270973139,-0.110091158019035,1.7741411131146,-1.13802771162397,FALSE,FALSE,0,0.4
30,10,300,0.4,6,346,"clean",0,-1.77127378501837,-1.45944204155937,-0.464652833383656,-0.166868575781874,1.96755322376398,0.214661253331847,FALSE,FALSE,0,0.4
30,10,300,0.4,6,349,"clean",0,-0.350673216520437,-0.31433472850768,-0.199913988855784,-0.110091158019035,1.68532652820475,-0.152669446570436,FALSE,FALSE,0,0.4
30,10,300,0.4,6,350,"clean",0,-1.13009042329223,-0.896193715408174,-0.365101118239892,0.00346367750664276,1.80794719084573,-0.30796958016247,FALSE,FALSE,0,0.4
30,10,300,0.4,6,355,"clean",0,-0.951666550758014,-0.63480872457697,-0.282954359102252,-0.110091158019035,1.94706881987147,0.909979955284476,FALSE,FALSE,0,0.4
30,10,300,0.4,6,357,"clean",0,-1.46941622918108,-1.77617419956371,-0.348656190624878,0.11701851303232,2.00735783177737,0.30878821330963,FALSE,FALSE,0,0.4
30,10,300,0.4,6,358,"clean",0,-1.08116730540418,-1.84157622513204,-0.125166508178033,-0.110091158019035,1.77817188021899,0.16356633834894,FALSE,FALSE,0,0.4
30,10,300,0.4,6,359,"clean",0,-1.15072234595148,-1.19379321551828,-0.16571194525492,-0.166868575781874,1.61099240976752,0.947340594516579,FALSE,FALSE,0,0.4
30,10,300,0.4,6,360,"clean",0,-0.0101114325778107,-0.664420676317321,-0.272742270973139,-0.110091158019035,1.96018096457148,-0.295021223761982,FALSE,FALSE,0,0.4
30,10,300,0.4,6,362,"clean",0,-2.43918908677158,-2.11018095434425,-0.509186114498554,-0.053313740256196,1.80777597856745,-0.659830710927823,FALSE,FALSE,0,0.4
30,10,300,0.4,6,364,"fatigue",0.9,-1.76243303721655,0.762975987761758,-3.2142918326966,-0.223645993544712,1.50793203511895,-2.00516037641406,TRUE,TRUE,0.82,0.4
30,10,300,0.4,6,365,"clean",0,-0.888044747851687,-1.20552636312277,0.02246135414321,0.0602410952694816,1.82574787525119,0.914321551167793,FALSE,FALSE,0,0.4
30,10,300,0.4,6,366,"clean",0,-0.988119758223434,-0.646164992333052,-0.167785546570379,0.00346367750664276,1.6592835552769,0.635272519427336,FALSE,FALSE,0,0.4
30,10,300,0.4,6,367,"clean",0,-0.710403345039822,-1.6489086380045,-0.226023404066047,-0.053313740256196,1.86908133916489,-0.106241064994567,FALSE,FALSE,0,0.4
30,10,300,0.4,6,368,"clean",0,-1.58569732956678,-0.781005624336211,-0.250494792131526,-0.166868575781874,1.80902499278516,0.761384545978227,FALSE,FALSE,0,0.4
30,10,300,0.4,6,370,"clean",0,-0.424031073738783,-0.102713232721391,-0.248731883724879,-0.053313740256196,1.88001626558861,0.047552016711053,FALSE,FALSE,0,0.4
30,10,300,0.4,6,372,"clean",0,-0.890840846168949,-2.07027241555311,-0.429039993650025,-0.053313740256196,1.9857583272462,0.370834458012723,FALSE,FALSE,0,0.4
30,10,300,0.4,6,373,"clean",0,-1.06266381413011,-0.105328288312683,-0.179614421711452,-0.053313740256196,1.9239870588011,0.580709156985409,FALSE,FALSE,0,0.4
30,10,300,0.4,6,375,"clean",0,-3.04112119673499,-1.591178574791,-0.486331709116288,0.0602410952694816,1.8744170418691,0.200037563490567,FALSE,FALSE,0,0.4
30,10,300,0.4,6,376,"clean",0,-1.88821668613504,-1.25638520371479,-0.263462699371865,0.00346367750664276,2.03286880279021,0.349922322563732,FALSE,FALSE,0,0.4
30,10,300,0.4,6,383,"clean",0,-2.67138530822831,-1.19721243105052,-0.504114572280858,-0.110091158019035,1.79716215220864,0.6462822929181,FALSE,FALSE,0,0.4
30,10,300,0.4,6,384,"mixed",1,0.691837909928995,1.23655255256973,-0.228598002357336,-0.110091158019035,1.8622202720422,-0.860433637953705,TRUE,TRUE,0.855,0.4
30,10,300,0.4,6,385,"clean",0,-1.91071372516192,-1.68281248915647,-0.229305601511118,-0.110091158019035,2.04830934527941,-1.44175777522192,FALSE,FALSE,0,0.4
30,10,300,0.4,6,387,"clean",0,-0.436184883800742,-0.277329035564775,-0.180149510710938,-0.110091158019035,1.84247510070382,-0.413631672525749,FALSE,FALSE,0,0.4
30,10,300,0.4,6,388,"clean",0,-1.36623477772918,-1.09275831879403,-0.343763529168265,-0.110091158019035,1.96315093446911,0.227544969548253,FALSE,FALSE,0,0.4
30,10,300,0.4,6,389,"clean",0,-0.990161818466305,-0.489152614494313,-0.38230403312143,-0.110091158019035,1.86324975674881,0.125344175866293,FALSE,FALSE,0,0.4
30,10,300,0.4,6,390,"clean",0,-1.24126287984171,-2.27664088396677,-0.181576178822925,0.0602410952694816,1.70338300596327,0.705622070935852,FALSE,FALSE,0,0.4
30,10,300,0.4,6,391,"clean",0,-1.39864612341126,-0.839107506701293,-0.34319940624075,-0.110091158019035,1.77616313067554,-0.772960788043131,FALSE,FALSE,0,0.4
30,10,300,0.4,6,392,"clean",0,-0.560079679443767,-0.517777989269532,-0.171475118309651,0.00346367750664276,1.93016162675596,-0.664207342589817,FALSE,FALSE,0,0.4
30,10,300,0.4,6,394,"clean",0,-1.83091738676626,-1.77207775663787,-0.377205193314272,-0.110091158019035,2.08037348846865,0.449637746394281,FALSE,FALSE,0,0.4
30,10,300,0.4,6,395,"clean",0,-1.6828212414943,-2.46945050567743,-0.433557332755796,-0.053313740256196,2.00246937483615,-0.339182599288539,FALSE,FALSE,0,0.4
30,10,300,0.4,6,397,"longstring",0.9,-0.09777261698588,0.550430131286056,-1.23606413828493,-0.110091158019035,2.40637648290199,-0.341216833593635,TRUE,TRUE,0.465,0.4
30,10,300,0.4,6,398,"clean",0,-1.50881295627642,-0.775540867430526,-0.290418247674443,0.0602410952694816,1.98991250463955,1.04467124314776,FALSE,FALSE,0,0.4
30,10,300,0.4,6,400,"random",1,0.992705767388963,1.7500599021983,-0.31019849065081,-0.166868575781874,1.97690997262812,-0.492731600760217,TRUE,TRUE,0.945,0.4
30,10,300,0.4,6,401,"clean",0,-1.50679717406572,-0.897326360526836,-0.110755974772993,-0.053313740256196,1.97442558880184,-0.45758270836611,FALSE,FALSE,0,0.4
30,10,300,0.4,6,402,"clean",0,-1.37466143150575,-1.88454195360882,-0.424973276992412,0.0602410952694816,1.82366350136891,1.24247462151811,FALSE,FALSE,0,0.4
30,10,300,0.4,6,403,"clean",0,-0.613953106662149,-0.0778044336031572,-0.347572162649717,-0.053313740256196,2.07928441633385,0.988247686376961,FALSE,FALSE,0,0.4
30,10,300,0.4,6,404,"clean",0,-0.143291134415472,-0.179756507703521,0.0803683061602805,-0.166868575781874,1.89688867682457,0.0255534529623206,FALSE,FALSE,0,0.4
30,10,300,0.4,6,406,"clean",0,-1.26075803745968,-0.614921166735798,-0.127614316266554,-0.110091158019035,1.80378519302953,0.375141671360769,FALSE,FALSE,0,0.4
30,10,300,0.4,6,407,"mixed",1,0.370854046127184,1.19684533703402,0.281418954506594,-0.053313740256196,2.14567529081754,0.455131459390218,TRUE,TRUE,0.72,0.4
30,10,300,0.4,6,410,"clean",0,-1.12437624250368,-0.53912532694046,-0.603478381687386,-0.053313740256196,2.10298800795308,0.203543727537732,FALSE,FALSE,0,0.4
30,10,300,0.4,6,411,"clean",0,-1.95203263352927,-1.27966209205407,-0.376998044212043,-0.053313740256196,1.87232939903769,-0.709332292101753,FALSE,FALSE,0,0.4
30,10,300,0.4,6,412,"clean",0,-1.26859375296585,-1.00218411168984,-0.176358256506724,-0.053313740256196,1.96691486044828,-0.0160486870131685,FALSE,FALSE,0,0.4
30,10,300,0.4,6,414,"clean",0,-0.517586961102151,-0.971395010185805,-0.142037488631754,-0.110091158019035,1.90378966521741,0.577382497258058,FALSE,FALSE,0,0.4
30,10,300,0.4,6,415,"clean",0,-0.934538700055587,-0.50589413594753,-0.185390831181045,-0.110091158019035,1.75085745897311,0.358764034367825,FALSE,FALSE,0,0.4
30,10,300,0.4,6,417,"clean",0,-0.668392230643374,-1.72431208551517,-0.356767279484638,0.0602410952694816,1.87189315279448,0.32763900442022,FALSE,FALSE,0,0.4
30,10,300,0.4,6,419,"clean",0,-2.54878282758917,-1.07781873304487,-0.591514138657778,-0.053313740256196,1.83036650798586,-0.432480782678273,FALSE,FALSE,0,0.4
30,10,300,0.4,6,420,"clean",0,-1.03682197085949,-0.341840266563269,-0.328461640402596,-0.110091158019035,1.94654801262521,-1.62919764272497,FALSE,FALSE,0,0.4
30,10,300,0.4,6,422,"pure_straight",0.9,1.43916425693851,1.3216334341846,3.83541244960046,2.44489264130871,-0.635569491609782,-0.286808725654506,TRUE,TRUE,0.995,0.4
30,10,300,0.4,6,423,"clean",0,-1.23578331355815,-1.15583900465629,-0.176001307751259,-0.053313740256196,1.80210174174796,-0.250387026913396,FALSE,FALSE,0,0.4
30,10,300,0.4,6,424,"clean",0,-1.27621503360498,-1.69165893405075,-0.475765038421006,-0.110091158019035,2.06846569084984,-0.0983472646797115,FALSE,FALSE,0,0.4
30,10,300,0.4,6,425,"clean",0,-0.883269484910128,-0.946338526030819,-0.0893859717668432,-0.110091158019035,1.84898770479503,-0.539015403263504,FALSE,FALSE,0,0.4
30,10,300,0.4,6,426,"clean",0,-1.10302118501621,-0.664531515577265,-0.243201806199166,-0.110091158019035,1.99196825670053,0.0226494279494493,FALSE,FALSE,0,0.4
30,10,300,0.4,6,427,"clean",0,-1.50653375059528,-1.88135012111242,-0.421375211905571,-0.166868575781874,1.92943441553743,0.449002807465004,FALSE,FALSE,0,0.4
30,10,300,0.4,6,428,"clean",0,-0.773191770887536,-0.598869324479031,-0.451636435678706,-0.110091158019035,2.27683068579075,1.27156202043781,FALSE,FALSE,0.01,0.4
30,10,300,0.4,6,430,"clean",0,0.353875223487736,0.39757843994503,-0.451662018188511,-0.110091158019035,1.99711922681001,0.44939800003394,FALSE,FALSE,0.115,0.4
30,10,300,0.4,6,431,"random",0.9,0.382465034462302,0.863885689312797,-0.566236788170452,-0.110091158019035,2.45613368947608,-0.140365167580203,TRUE,TRUE,0.86,0.4
30,10,300,0.4,6,433,"clean",0,-1.67741215484869,-2.16361899977892,-0.491824394994023,-0.053313740256196,2.00631504683029,-0.0581993530112744,FALSE,FALSE,0,0.4
30,10,300,0.4,6,434,"clean",0,-1.54423402297787,-0.966284857026841,-0.420346808102987,0.0602410952694816,2.04434092243109,0.429310378435758,FALSE,FALSE,0,0.4
30,10,300,0.4,6,435,"clean",0,-0.571635596051414,-0.484680894520459,-0.0990139392570758,0.0602410952694816,1.78809470716392,0.518351777630846,FALSE,FALSE,0,0.4
30,10,300,0.4,6,436,"clean",0,-0.811205512630547,-1.02578637688698,-0.247612168008249,-0.110091158019035,2.00275629368151,0.960377742057787,FALSE,FALSE,0,0.4
30,10,300,0.4,6,437,"clean",0,-2.81564606228243,-3.18551458765158,-0.673017931166418,0.00346367750664276,1.62868106701186,0.623134704841368,FALSE,FALSE,0,0.4
30,10,300,0.4,6,438,"mixed",1,1.10117417734171,0.721553242510931,-0.838846053272529,-0.110091158019035,2.42291676114751,-0.664603377267396,TRUE,TRUE,0.735,0.4
30,10,300,0.4,6,440,"clean",0,-0.399043342517998,-2.0830727512772,0.0439686040516978,0.00346367750664276,1.74752508191093,-0.416743980177721,FALSE,FALSE,0,0.4
30,10,300,0.4,6,441,"clean",0,-1.42729059176966,-2.27608345891843,-0.218549905363881,-0.110091158019035,1.59471906546325,-0.211637455350953,FALSE,FALSE,0.005,0.4
30,10,300,0.4,6,442,"clean",0,-1.39768443156282,-1.00723793120257,-0.33041888177605,-0.110091158019035,1.96202117461785,-0.0967802799980434,FALSE,FALSE,0,0.4
30,10,300,0.4,6,444,"clean",0,-1.8185663255246,-1.99485811755675,-0.657610633663948,0.173795930795159,1.9512504798162,0.378834790232735,FALSE,FALSE,0,0.4
30,10,300,0.4,6,445,"clean",0,-0.528994636180274,-1.49546668973584,-0.00365488391317619,-0.110091158019035,1.67796180547238,0.415543947440272,FALSE,FALSE,0,0.4
30,10,300,0.4,6,447,"pure_straight",1,1.80694504098716,-0.506921839062416,5.7525784138219,16.6960244997813,-1.55059354930178,0.223605132382898,TRUE,TRUE,0.995,0.4
30,10,300,0.4,6,448,"clean",0,0.0371512387441422,-0.946384066223594,-0.031501140711231,-0.110091158019035,2.00437321455039,-0.385824964029131,FALSE,FALSE,0,0.4
30,10,300,0.4,6,449,"clean",0,-0.577263649073404,-0.0746773352498134,-0.281297386111281,-0.110091158019035,1.99927324111529,-0.903914809334237,FALSE,FALSE,0,0.4
30,10,300,0.4,6,450,"clean",0,-3.10908824131851,-3.10949661384281,-0.583269353380932,0.00346367750664276,1.80848922767531,-0.0018060609197311,FALSE,FALSE,0,0.4
30,10,300,0.4,6,451,"clean",0,-0.649241986377646,-1.61685608274067,-0.527536122880614,-0.053313740256196,1.88812496266637,-0.0610976547081261,FALSE,FALSE,0,0.4
30,10,300,0.4,6,452,"clean",0,-1.61193926349955,-0.988181662004409,-0.294470464437084,-0.110091158019035,1.72266151542317,0.646842160339856,FALSE,FALSE,0,0.4
30,10,300,0.4,6,453,"clean",0,-1.12240186757822,-1.41631707998254,-0.227793006537206,-0.110091158019035,1.76127584144683,-0.146090108803875,FALSE,FALSE,0,0.4
30,10,300,0.4,6,454,"clean",0,-2.54104230063642,-1.71499142334593,-0.318718254443782,0.00346367750664276,1.81170337274524,-0.533835533377509,FALSE,FALSE,0,0.4
30,10,300,0.4,6,455,"clean",0,-0.0390427116680634,0.135231946101191,-0.195005713284963,-0.166868575781874,1.93480825604048,-0.529890454841142,FALSE,FALSE,0,0.4
30,10,300,0.4,6,457,"clean",0,0.479191782341818,0.823199284442554,0.0129130820626019,-0.053313740256196,1.92998844460953,0.373059973769519,FALSE,TRUE,0.18,0.4
30,10,300,0.4,6,458,"clean",0,-1.22905729018632,-1.46602017811204,-0.2971383683639,-0.110091158019035,1.91229052501325,-0.461213749037844,FALSE,FALSE,0,0.4
30,10,300,0.4,6,459,"clean",0,0.0363970584075583,0.142774271708096,0.244708762963596,-0.053313740256196,1.6498112311341,0.158740029687344,FALSE,FALSE,0,0.4
30,10,300,0.4,6,462,"acquiescent",0.9,1.14049397545898,0.137771795139335,2.2239013813425,0.684792690660708,0.898207993753795,-0.669292450419245,TRUE,TRUE,0.995,0.4
30,10,300,0.4,6,463,"clean",0,-1.41759986758481,-1.31712103590106,-0.152108266859819,-0.166868575781874,2.0236218068649,-1.15425298447114,FALSE,FALSE,0,0.4
30,10,300,0.4,6,465,"clean",0,-3.21754823641926,-2.20666381350858,-0.421066708752469,-0.110091158019035,1.70474306605477,-0.0375497759602973,FALSE,FALSE,0,0.4
30,10,300,0.4,6,467,"fatigue",0.9,-1.1520162791365,-3.0022492558651,3.27388231835499,14.9927019668961,-0.481468560546136,0.483370320478808,TRUE,TRUE,0.915,0.4
30,10,300,0.4,6,469,"clean",0,-1.24230075691245,-0.641702248201729,-0.4569553287372,0.0602410952694816,1.86802771666295,-1.23488389774115,FALSE,FALSE,0,0.4
30,10,300,0.4,6,470,"acquiescent",0.9,1.16182259765062,0.578475709459859,2.98301156187937,0.400905601846514,0.108522391578935,-0.401901144563621,TRUE,TRUE,0.995,0.4
30,10,300,0.4,6,473,"clean",0,-0.980248449761851,-0.662704907565439,-0.431162185124135,-0.166868575781874,1.95767162138753,-0.267646334006025,FALSE,FALSE,0,0.4
30,10,300,0.4,6,474,"clean",0,-1.81412881984228,-0.739312227072187,-0.507157990677762,-0.110091158019035,1.80533008819653,-0.231190742618634,FALSE,FALSE,0,0.4
30,10,300,0.4,6,475,"pure_straight",0.9,0.406507709765525,0.314924751494023,3.53977404127692,1.47967653934045,-0.516286630283357,0.689094297556363,TRUE,TRUE,0.98,0.4
30,10,300,0.4,6,476,"clean",0,-1.36223287925036,-1.02031410269223,-0.143545164045108,-0.053313740256196,1.85502228058735,-0.304346838362717,FALSE,FALSE,0,0.4
30,10,300,0.4,6,477,"clean",0,-0.872632992857634,-1.20729411370167,0.137110441245367,-0.053313740256196,1.86112783942233,-0.579936020787518,FALSE,FALSE,0,0.4
30,10,300,0.4,6,478,"clean",0,0.185478347877427,-0.522429417685589,0.0103327032455505,-0.053313740256196,1.97992146725623,-0.986401945340046,FALSE,FALSE,0.01,0.4
30,10,300,0.4,6,480,"clean",0,-1.00930986255233,-0.640148213384607,-0.375262895574585,0.00346367750664276,1.83958044372994,0.673962635678827,FALSE,FALSE,0,0.4
30,10,300,0.4,6,482,"clean",0,-1.74823348769856,-1.97498429849849,0.0100378766373629,0.00346367750664276,1.57603857365545,-0.427537595591902,FALSE,FALSE,0,0.4
30,10,300,0.4,6,483,"clean",0,-1.78937010391048,-1.04203928158597,-0.54301804538478,-0.110091158019035,2.02562724364807,-0.7221180233065,FALSE,FALSE,0,0.4
30,10,300,0.4,6,484,"clean",0,-1.29142380318813,-1.85571342227673,-0.340490889161584,-0.110091158019035,1.98462195064591,0.523163585147428,FALSE,FALSE,0,0.4
30,10,300,0.4,6,485,"clean",0,-1.09068218383017,-0.39382111155145,-0.164639107715116,0.0602410952694816,1.83266602413436,-0.256751716396856,FALSE,FALSE,0,0.4
30,10,300,0.4,6,486,"clean",0,-1.18234706967137,-1.17254938250395,-0.044183176550527,-0.053313740256196,1.79255856780186,-1.09391938223736,FALSE,FALSE,0,0.4
30,10,300,0.4,6,488,"random",0.9,0.54847875096628,1.2929276251885,-0.417157666942806,-0.053313740256196,2.28799764061494,-0.386360807594289,TRUE,TRUE,0.94,0.4
30,10,300,0.4,6,489,"clean",0,-1.6464649772705,-1.70238665125569,-0.417157666942806,-0.053313740256196,1.74744922827312,-0.463272223484358,FALSE,FALSE,0,0.4
30,10,300,0.4,6,490,"clean",0,-0.311086420192871,0.262345780583952,-0.0232538769694436,-0.053313740256196,1.88688077732344,0.399390544980295,FALSE,FALSE,0.005,0.4
30,10,300,0.4,6,491,"longstring",1,0.476022289462654,0.549379042985684,-0.837240542478504,-0.110091158019035,2.2422634340515,-1.01109241444958,TRUE,TRUE,0.6,0.4
30,10,300,0.4,6,492,"clean",0,-2.28432082458872,-1.16604320294264,-0.433907972968937,-0.053313740256196,1.72800615397575,-0.12040866952467,FALSE,FALSE,0,0.4
30,10,300,0.4,6,493,"clean",0,-0.262332020231893,-0.778090583657899,-0.0905450629487238,-0.053313740256196,2.04126167080863,0.205043146754458,FALSE,FALSE,0,0.4
30,10,300,0.4,6,494,"clean",0,-2.47483686250481,-2.48861839212425,-0.146299265904344,0.00346367750664276,1.77459709034507,-0.0406941471363468,FALSE,FALSE,0,0.4
30,10,300,0.4,6,495,"clean",0,-0.531392101705981,-0.108811724008114,-0.0613801632932073,-0.110091158019035,1.8996448222831,-0.297992402853333,FALSE,FALSE,0,0.4
30,10,300,0.4,6,496,"clean",0,-2.88770616035388,-2.01605376088647,-0.456776401614045,-0.053313740256196,1.9478644141588,0.184478836846992,FALSE,FALSE,0,0.4
30,10,300,0.4,6,497,"clean",0,-0.434086885669753,-1.34933462995493,-0.314664792331183,-0.053313740256196,1.85537140184459,0.88203950124693,FALSE,FALSE,0,0.4
30,10,300,0.4,6,498,"clean",0,-1.77311111230958,-2.76340662736936,-0.274463043696208,-0.053313740256196,1.66349262775789,-0.5618346139639,FALSE,FALSE,0,0.4
30,10,300,0.4,6,499,"clean",0,-2.27614910971271,-2.07074310620933,-0.262196194012488,-0.110091158019035,1.83137158129036,0.632673578964635,FALSE,FALSE,0,0.4
8,6,48,0.6,1,3,"clean",0,0.824217537256079,0.915296556507931,0.0161955161965243,-0.198868009523736,-1.05459169974007,2.53869390362651,FALSE,FALSE,0.115,0.6
8,6,48,0.6,1,4,"mixed",0.9,1.07232439563563,1.25994471311009,-1.03438758995563,-0.0731370754167764,-0.683588676590419,-0.763187007711429,TRUE,TRUE,0.885,0.6
